experiment,dataset,train_dataset,agent,stage,cell,score,raw_mean,lower_mean,upper_mean,complete,reason,max_step,expected_step,eval_path,eval_mtime,agent_path,agent_mtime,agent_newer_than_eval
stability_scaspl,walker2d_replay_medium,walker2d_replay_medium,scaspl_gpc,test,!16.19,16.19,462.82,1.87,2849.70,True,ok,520000,520000,tmps/evals/base/scaspl_gpc/walker2d_replay_medium-v0/data/eval_data.hdf5,1784539620.1538107,source/ice_offline/agent/scaspl_gpc.py,1784739867.0996952,True
stability_scaspl,walker2d_replay_expert,walker2d_replay_expert,scaspl,test,!77.41,77.41,3808.34,1.87,4919.36,True,ok,520000,520000,tmps/evals/base/scaspl/walker2d_replay_expert-v0/data/eval_data.hdf5,1784180294.3444679,source/ice_offline/agent/scaspl.py,1784808225.4887242,True
stability_scaspl,walker2d_replay_expert,walker2d_replay_expert,scaspl_n,train,!81.16(t)*,81.16,3992.80,1.87,4919.36,True,ok,500000,500000,tmps/evals/base_train/scaspl_n/walker2d_replay_expert-v0/data/eval_data.hdf5,1784308711.9626086,source/ice_offline/agent/scaspl_n.py,1784739867.0986953,True
stability_scaspl,walker2d_replay_expert,walker2d_replay_expert,scaspl_gp,train,!54.02(t),54.02,2658.10,1.87,4919.36,True,ok,500000,500000,tmps/evals/base_train/scaspl_gp/walker2d_replay_expert-v0/data/eval_data.hdf5,1784329250.14495,source/ice_offline/agent/scaspl_gp.py,1784807801.1278133,True
stability_scaspl,walker2d_replay_expert,walker2d_replay_expert,scaspl_c,train,!79.67(t)*,79.67,3919.53,1.87,4919.36,True,ok,500000,500000,tmps/evals/base_train/scaspl_c/walker2d_replay_expert-v0/data/eval_data.hdf5,1784345052.2724948,source/ice_offline/agent/scaspl_c.py,1784739867.0996952,True
stability_scaspl,walker2d_replay_expert,walker2d_replay_expert,scaspl_nc,train,!82.83(t)*,82.83,4074.84,1.87,4919.36,True,ok,500000,500000,tmps/evals/base_train/scaspl_nc/walker2d_replay_expert-v0/data/eval_data.hdf5,1784360818.116077,source/ice_offline/agent/scaspl_nc.py,1784739867.0996952,True
stability_scaspl,walker2d_replay_expert,walker2d_replay_expert,scaspl_gpc,test,!35.94,35.94,1769.17,1.87,4919.36,True,ok,520000,520000,tmps/evals/base/scaspl_gpc/walker2d_replay_expert-v0/data/eval_data.hdf5,1784540402.8733835,source/ice_offline/agent/scaspl_gpc.py,1784739867.0996952,True
stability_scc,walker2d_d4rl_medium,walker2d_d4rl_medium,scc,test,104.31,104.31,2972.41,1.87,2849.70,True,ok,520000,520000,tmps/evals/base/scc/walker2d_d4rl_medium-v0/data/eval_data.hdf5,1784534116.4137473,source/ice_offline/agent/scc.py,1784359378.3989906,False
stability_scc,walker2d_d4rl_medium,walker2d_d4rl_medium,scc_n,test,118.77*,118.77,3384.22,1.87,2849.70,True,ok,520000,520000,tmps/evals/base/scc_n/walker2d_d4rl_medium-v0/data/eval_data.hdf5,1784537852.7969043,source/ice_offline/agent/scc_n.py,1783914967.242309,False
stability_scc,walker2d_d4rl_medium,walker2d_d4rl_medium,scc_gp,test,122.25*,122.25,3483.29,1.87,2849.70,True,ok,520000,520000,tmps/evals/base/scc_gp/walker2d_d4rl_medium-v0/data/eval_data.hdf5,1784541789.643237,source/ice_offline/agent/scc_gp.py,1784202607.3143742,False
stability_scc,walker2d_d4rl_medium,walker2d_d4rl_medium,scc_gpn,test,124.79*,124.79,3555.78,1.87,2849.70,True,ok,520000,520000,tmps/evals/base/scc_gpn/walker2d_d4rl_medium-v0/data/eval_data.hdf5,1784181154.2919316,source/ice_offline/agent/scc_gpn.py,1784120443.020715,False
stability_scc,walker2d_d4rl_expert,walker2d_d4rl_expert,scc,test,21.34,21.34,1051.03,1.87,4919.36,True,ok,520000,520000,tmps/evals/base/scc/walker2d_d4rl_expert-v0/data/eval_data.hdf5,1784534336.5534618,source/ice_offline/agent/scc.py,1784359378.3989906,False
stability_scc,walker2d_d4rl_expert,walker2d_d4rl_expert,scc_n,test,11.18,11.18,551.52,1.87,4919.36,True,ok,520000,520000,tmps/evals/base/scc_n/walker2d_d4rl_expert-v0/data/eval_data.hdf5,1784538057.0126204,source/ice_offline/agent/scc_n.py,1783914967.242309,False
stability_scc,walker2d_d4rl_expert,walker2d_d4rl_expert,scc_gp,test,40.65*,40.65,2000.70,1.87,4919.36,True,ok,520000,520000,tmps/evals/base/scc_gp/walker2d_d4rl_expert-v0/data/eval_data.hdf5,1784542186.7219458,source/ice_offline/agent/scc_gp.py,1784202607.3143742,False
stability_scc,walker2d_d4rl_expert,walker2d_d4rl_expert,scc_gpn,test,38.95*,38.95,1917.42,1.87,4919.36,True,ok,520000,520000,tmps/evals/base/scc_gpn/walker2d_d4rl_expert-v0/data/eval_data.hdf5,1784181446.9683251,source/ice_offline/agent/scc_gpn.py,1784120443.020715,False
stability_scc,walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,scc,test,70.97,70.97,2694.84,1.87,3796.56,True,ok,520000,520000,tmps/evals/base/scc/walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784534837.4375563,source/ice_offline/agent/scc.py,1784359378.3989906,False
stability_scc,walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,scc_n,test,83.68*,83.68,3177.19,1.87,3796.56,True,ok,520000,520000,tmps/evals/base/scc_n/walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784538843.241804,source/ice_offline/agent/scc_n.py,1783914967.242309,False
stability_scc,walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,scc_gp,test,70.49,70.49,2676.91,1.87,3796.56,True,ok,520000,520000,tmps/evals/base/scc_gp/walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784542691.98588,source/ice_offline/agent/scc_gp.py,1784202607.3143742,False
stability_scc,walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,scc_gpn,test,80.83*,80.83,3069.27,1.87,3796.56,True,ok,520000,520000,tmps/evals/base/scc_gpn/walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784181331.3169525,source/ice_offline/agent/scc_gpn.py,1784120443.020715,False
stability_scc,walker2d_replay_medium,walker2d_replay_medium,scc,test,118.94*,118.94,3388.95,1.87,2849.70,True,ok,520000,520000,tmps/evals/base/scc/walker2d_replay_medium-v0/data/eval_data.hdf5,1784535647.7785902,source/ice_offline/agent/scc.py,1784359378.3989906,False
stability_scc,walker2d_replay_medium,walker2d_replay_medium,scc_n,test,123.07*,123.07,3506.69,1.87,2849.70,True,ok,520000,520000,tmps/evals/base/scc_n/walker2d_replay_medium-v0/data/eval_data.hdf5,1784540003.8049395,source/ice_offline/agent/scc_n.py,1783914967.242309,False
stability_scc,walker2d_replay_medium,walker2d_replay_medium,scc_gp,test,110.69,110.69,3154.01,1.87,2849.70,True,ok,520000,520000,tmps/evals/base/scc_gp/walker2d_replay_medium-v0/data/eval_data.hdf5,1784543437.39652,source/ice_offline/agent/scc_gp.py,1784202607.3143742,False
stability_scc,walker2d_replay_medium,walker2d_replay_medium,scc_gpn,test,110.06,110.06,3136.08,1.87,2849.70,True,ok,520000,520000,tmps/evals/base/scc_gpn/walker2d_replay_medium-v0/data/eval_data.hdf5,1784181675.6371062,source/ice_offline/agent/scc_gpn.py,1784120443.020715,False
stability_scc,walker2d_replay_expert,walker2d_replay_expert,scc,test,87.00*,87.00,4280.13,1.87,4919.36,True,ok,520000,520000,tmps/evals/base/scc/walker2d_replay_expert-v0/data/eval_data.hdf5,1784536707.5409658,source/ice_offline/agent/scc.py,1784359378.3989906,False
stability_scc,walker2d_replay_expert,walker2d_replay_expert,scc_n,test,84.44*,84.44,4154.26,1.87,4919.36,True,ok,520000,520000,tmps/evals/base/scc_n/walker2d_replay_expert-v0/data/eval_data.hdf5,1784540915.6829584,source/ice_offline/agent/scc_n.py,1783914967.242309,False
stability_scc,walker2d_replay_expert,walker2d_replay_expert,scc_gp,test,84.63*,84.63,4163.67,1.87,4919.36,True,ok,520000,520000,tmps/evals/base/scc_gp/walker2d_replay_expert-v0/data/eval_data.hdf5,1784544212.971992,source/ice_offline/agent/scc_gp.py,1784202607.3143742,False
stability_scc,walker2d_replay_expert,walker2d_replay_expert,scc_gpn,test,81.22,81.22,3995.69,1.87,4919.36,True,ok,520000,520000,tmps/evals/base/scc_gpn/walker2d_replay_expert-v0/data/eval_data.hdf5,1784181931.3717656,source/ice_offline/agent/scc_gpn.py,1784120443.020715,False
base,hopper_d4rl_medium,hopper_d4rl_medium,bc,test,102.05,102.05,1450.25,18.40,1421.49,True,ok,70000,70000,tmps/evals/base/bc/hopper_d4rl_medium-v0/data/eval_data.hdf5,1784545783.8956754,source/ice_offline/agent/bc.py,1782794022.1788964,False
base,hopper_d4rl_medium,hopper_d4rl_medium,td3bc_n,test,99.90,99.90,1420.07,18.40,1421.49,True,ok,120000,120000,tmps/evals/base/td3bc_n/hopper_d4rl_medium-v0/data/eval_data.hdf5,1784551216.2973733,source/ice_offline/agent/td3bc_n.py,1784018860.2535148,False
base,hopper_d4rl_medium,hopper_d4rl_medium,iql,test,110.76,110.76,1572.44,18.40,1421.49,True,ok,220000,220000,tmps/evals/base/iql/hopper_d4rl_medium-v0/data/eval_data.hdf5,1784556739.3255224,source/ice_offline/agent/iql.py,1782794022.2878957,False
base,hopper_d4rl_medium,hopper_d4rl_medium,cql,test,105.22,105.22,1494.73,18.40,1421.49,True,ok,520000,520000,tmps/evals/base/cql/hopper_d4rl_medium-v0/data/eval_data.hdf5,1784562711.140226,source/ice_offline/agent/cql.py,1783915264.2770967,False
base,hopper_d4rl_medium,hopper_d4rl_medium,aspl_c,test,101.52,101.52,1442.84,18.40,1421.49,True,ok,520000,520000,tmps/evals/base/aspl_c/hopper_d4rl_medium-v0/data/eval_data.hdf5,1784571591.3016691,source/ice_offline/agent/aspl_c.py,1784018860.2534056,False
base,hopper_d4rl_medium,hopper_d4rl_medium,scas_n,train,!-0.13(t),-0.13,16.56,18.40,1421.49,True,ok,500000,500000,tmps/evals/base_train/scas_n/hopper_d4rl_medium-v0/data/eval_data.hdf5,1783941841.279035,source/ice_offline/agent/scas_n.py,1784703326.2021632,True
base,hopper_d4rl_medium,hopper_d4rl_medium,scaspl_n,train,!111.32(t),111.32,1580.33,18.40,1421.49,True,ok,500000,500000,tmps/evals/base_train/scaspl_n/hopper_d4rl_medium-v0/data/eval_data.hdf5,1784548738.9046867,source/ice_offline/agent/scaspl_n.py,1784739867.0986953,True
base,hopper_d4rl_medium,hopper_d4rl_medium,scc_n,test,135.50*,135.50,1919.61,18.40,1421.49,True,ok,520000,520000,tmps/evals/base/scc_n/hopper_d4rl_medium-v0/data/eval_data.hdf5,1784801944.500938,source/ice_offline/agent/scc_n.py,1783914967.242309,False
base,hopper_d4rl_expert,hopper_d4rl_expert,bc,test,78.95,78.95,2774.89,18.40,3509.62,True,ok,70000,70000,tmps/evals/base/bc/hopper_d4rl_expert-v0/data/eval_data.hdf5,1784546372.8114285,source/ice_offline/agent/bc.py,1782794022.1788964,False
base,hopper_d4rl_expert,hopper_d4rl_expert,td3bc_n,test,77.31,77.31,2717.42,18.40,3509.62,True,ok,120000,120000,tmps/evals/base/td3bc_n/hopper_d4rl_expert-v0/data/eval_data.hdf5,1784551781.279307,source/ice_offline/agent/td3bc_n.py,1784018860.2535148,False
base,hopper_d4rl_expert,hopper_d4rl_expert,iql,test,25.00,25.00,891.19,18.40,3509.62,True,ok,220000,220000,tmps/evals/base/iql/hopper_d4rl_expert-v0/data/eval_data.hdf5,1784556953.3862736,source/ice_offline/agent/iql.py,1782794022.2878957,False
base,hopper_d4rl_expert,hopper_d4rl_expert,cql,test,79.38,79.38,2789.75,18.40,3509.62,True,ok,520000,520000,tmps/evals/base/cql/hopper_d4rl_expert-v0/data/eval_data.hdf5,1784563762.18147,source/ice_offline/agent/cql.py,1783915264.2770967,False
base,hopper_d4rl_expert,hopper_d4rl_expert,aspl_c,test,86.47*,86.47,3037.18,18.40,3509.62,True,ok,520000,520000,tmps/evals/base/aspl_c/hopper_d4rl_expert-v0/data/eval_data.hdf5,1784572218.9446583,source/ice_offline/agent/aspl_c.py,1784018860.2534056,False
base,hopper_d4rl_expert,hopper_d4rl_expert,scas_n,missing,,,,18.40,3509.62,False,missing_eval,,,,,source/ice_offline/agent/scas_n.py,1784703326.2021632,False
base,hopper_d4rl_expert,hopper_d4rl_expert,scaspl_n,train,!87.77(t)*,87.77,3082.53,18.40,3509.62,True,ok,500000,500000,tmps/evals/base_train/scaspl_n/hopper_d4rl_expert-v0/data/eval_data.hdf5,1784552318.209557,source/ice_offline/agent/scaspl_n.py,1784739867.0986953,True
base,hopper_d4rl_expert,hopper_d4rl_expert,scc_n,test,88.41*,88.41,3105.10,18.40,3509.62,True,ok,520000,520000,tmps/evals/base/scc_n/hopper_d4rl_expert-v0/data/eval_data.hdf5,1784802637.381066,source/ice_offline/agent/scc_n.py,1783914967.242309,False
base,hopper_d4rl_hybrid,hopper_d4rl_hybrid,bc,test,76.70,76.70,1607.17,18.40,2089.77,True,ok,70000,70000,tmps/evals/base/bc/hopper_d4rl_hybrid-v0/data/eval_data.hdf5,1784546761.8058395,source/ice_offline/agent/bc.py,1782794022.1788964,False
base,hopper_d4rl_hybrid,hopper_d4rl_hybrid,td3bc_n,test,100.19,100.19,2093.66,18.40,2089.77,True,ok,120000,120000,tmps/evals/base/td3bc_n/hopper_d4rl_hybrid-v0/data/eval_data.hdf5,1784552244.040072,source/ice_offline/agent/td3bc_n.py,1784018860.2535148,False
base,hopper_d4rl_hybrid,hopper_d4rl_hybrid,iql,test,71.46,71.46,1498.56,18.40,2089.77,True,ok,220000,220000,tmps/evals/base/iql/hopper_d4rl_hybrid-v0/data/eval_data.hdf5,1784557292.1664531,source/ice_offline/agent/iql.py,1782794022.2878957,False
base,hopper_d4rl_hybrid,hopper_d4rl_hybrid,cql,test,76.76,76.76,1608.48,18.40,2089.77,True,ok,520000,520000,tmps/evals/base/cql/hopper_d4rl_hybrid-v0/data/eval_data.hdf5,1784564483.177775,source/ice_offline/agent/cql.py,1783915264.2770967,False
base,hopper_d4rl_hybrid,hopper_d4rl_hybrid,aspl_c,test,108.09,108.09,2257.37,18.40,2089.77,True,ok,520000,520000,tmps/evals/base/aspl_c/hopper_d4rl_hybrid-v0/data/eval_data.hdf5,1784572696.5698013,source/ice_offline/agent/aspl_c.py,1784018860.2534056,False
base,hopper_d4rl_hybrid,hopper_d4rl_hybrid,scas_n,missing,,,,18.40,2089.77,False,missing_eval,,,,,source/ice_offline/agent/scas_n.py,1784703326.2021632,False
base,hopper_d4rl_hybrid,hopper_d4rl_hybrid,scaspl_n,train,!101.05(t),101.05,2111.55,18.40,2089.77,True,ok,500000,500000,tmps/evals/base_train/scaspl_n/hopper_d4rl_hybrid-v0/data/eval_data.hdf5,1784555811.9428034,source/ice_offline/agent/scaspl_n.py,1784739867.0986953,True
base,hopper_d4rl_hybrid,hopper_d4rl_hybrid,scc_n,test,146.97*,146.97,3062.73,18.40,2089.77,True,ok,520000,520000,tmps/evals/base/scc_n/hopper_d4rl_hybrid-v0/data/eval_data.hdf5,1784803305.011011,source/ice_offline/agent/scc_n.py,1783914967.242309,False
base,hopper_replay_medium,hopper_replay_medium,bc,test,41.57,41.57,601.70,18.40,1421.49,True,ok,70000,70000,tmps/evals/base/bc/hopper_replay_medium-v0/data/eval_data.hdf5,1784547071.8354964,source/ice_offline/agent/bc.py,1782794022.1788964,False
base,hopper_replay_medium,hopper_replay_medium,td3bc_n,test,46.11,46.11,665.37,18.40,1421.49,True,ok,120000,120000,tmps/evals/base/td3bc_n/hopper_replay_medium-v0/data/eval_data.hdf5,1784552389.0890658,source/ice_offline/agent/td3bc_n.py,1784018860.2535148,False
base,hopper_replay_medium,hopper_replay_medium,iql,test,98.60,98.60,1401.90,18.40,1421.49,True,ok,220000,220000,tmps/evals/base/iql/hopper_replay_medium-v0/data/eval_data.hdf5,1784557637.6907072,source/ice_offline/agent/iql.py,1782794022.2878957,False
base,hopper_replay_medium,hopper_replay_medium,cql,test,2.31,2.31,50.80,18.40,1421.49,True,ok,520000,520000,tmps/evals/base/cql/hopper_replay_medium-v0/data/eval_data.hdf5,1784564525.0706265,source/ice_offline/agent/cql.py,1783915264.2770967,False
base,hopper_replay_medium,hopper_replay_medium,aspl_c,test,43.45,43.45,628.01,18.40,1421.49,True,ok,520000,520000,tmps/evals/base/aspl_c/hopper_replay_medium-v0/data/eval_data.hdf5,1784572848.1222312,source/ice_offline/agent/aspl_c.py,1784018860.2534056,False
base,hopper_replay_medium,hopper_replay_medium,scas_n,missing,,,,18.40,1421.49,False,missing_eval,,,,,source/ice_offline/agent/scas_n.py,1784703326.2021632,False
base,hopper_replay_medium,hopper_replay_medium,scaspl_n,train,!78.24(t),78.24,1116.13,18.40,1421.49,True,ok,500000,500000,tmps/evals/base_train/scaspl_n/hopper_replay_medium-v0/data/eval_data.hdf5,1784559166.89412,source/ice_offline/agent/scaspl_n.py,1784739867.0986953,True
base,hopper_replay_medium,hopper_replay_medium,scc_n,test,134.21*,134.21,1901.42,18.40,1421.49,True,ok,520000,520000,tmps/evals/base/scc_n/hopper_replay_medium-v0/data/eval_data.hdf5,1784803781.31768,source/ice_offline/agent/scc_n.py,1783914967.242309,False
base,hopper_replay_expert,hopper_replay_expert,bc,test,17.58,17.58,632.05,18.40,3509.62,True,ok,70000,70000,tmps/evals/base/bc/hopper_replay_expert-v0/data/eval_data.hdf5,1784547309.6024413,source/ice_offline/agent/bc.py,1782794022.1788964,False
base,hopper_replay_expert,hopper_replay_expert,td3bc_n,test,40.50,40.50,1432.51,18.40,3509.62,True,ok,120000,120000,tmps/evals/base/td3bc_n/hopper_replay_expert-v0/data/eval_data.hdf5,1784552731.008702,source/ice_offline/agent/td3bc_n.py,1784018860.2535148,False
base,hopper_replay_expert,hopper_replay_expert,iql,test,77.61*,77.61,2727.88,18.40,3509.62,True,ok,220000,220000,tmps/evals/base/iql/hopper_replay_expert-v0/data/eval_data.hdf5,1784558302.3318546,source/ice_offline/agent/iql.py,1782794022.2878957,False
base,hopper_replay_expert,hopper_replay_expert,cql,test,0.98,0.98,52.53,18.40,3509.62,True,ok,520000,520000,tmps/evals/base/cql/hopper_replay_expert-v0/data/eval_data.hdf5,1784564572.1154573,source/ice_offline/agent/cql.py,1783915264.2770967,False
base,hopper_replay_expert,hopper_replay_expert,aspl_c,test,61.17,61.17,2154.02,18.40,3509.62,True,ok,520000,520000,tmps/evals/base/aspl_c/hopper_replay_expert-v0/data/eval_data.hdf5,1784573313.7415283,source/ice_offline/agent/aspl_c.py,1784018860.2534056,False
base,hopper_replay_expert,hopper_replay_expert,scas_n,missing,,,,18.40,3509.62,False,missing_eval,,,,,source/ice_offline/agent/scas_n.py,1784703326.2021632,False
base,hopper_replay_expert,hopper_replay_expert,scaspl_n,train,!75.60(t)*,75.60,2657.84,18.40,3509.62,True,ok,500000,500000,tmps/evals/base_train/scaspl_n/hopper_replay_expert-v0/data/eval_data.hdf5,1784562762.259993,source/ice_offline/agent/scaspl_n.py,1784739867.0986953,True
base,hopper_replay_expert,hopper_replay_expert,scc_n,test,78.43*,78.43,2756.69,18.40,3509.62,True,ok,520000,520000,tmps/evals/base/scc_n/hopper_replay_expert-v0/data/eval_data.hdf5,1784804446.9428651,source/ice_offline/agent/scc_n.py,1783914967.242309,False
base,walker2d_d4rl_medium,walker2d_d4rl_medium,bc,test,114.41,114.41,3260.17,1.87,2849.70,True,ok,70000,70000,tmps/evals/base/bc/walker2d_d4rl_medium-v0/data/eval_data.hdf5,1783853998.860514,source/ice_offline/agent/bc.py,1782794022.1788964,False
base,walker2d_d4rl_medium,walker2d_d4rl_medium,td3bc_n,test,!118.81*,118.81,3385.39,1.87,2849.70,True,ok,120000,120000,tmps/evals/base/td3bc_n/walker2d_d4rl_medium-v0/data/eval_data.hdf5,1784018727.590679,source/ice_offline/agent/td3bc_n.py,1784018860.2535148,True
base,walker2d_d4rl_medium,walker2d_d4rl_medium,iql,test,101.91,101.91,2904.02,1.87,2849.70,True,ok,220000,220000,tmps/evals/base/iql/walker2d_d4rl_medium-v0/data/eval_data.hdf5,1783856059.828994,source/ice_offline/agent/iql.py,1782794022.2878957,False
base,walker2d_d4rl_medium,walker2d_d4rl_medium,cql,test,!115.25,115.25,3284.11,1.87,2849.70,True,ok,520000,520000,tmps/evals/base/cql/walker2d_d4rl_medium-v0/data/eval_data.hdf5,1783857220.5367208,source/ice_offline/agent/cql.py,1783915264.2770967,True
base,walker2d_d4rl_medium,walker2d_d4rl_medium,aspl_c,test,117.30*,117.30,3342.23,1.87,2849.70,True,ok,520000,520000,tmps/evals/base/aspl_c/walker2d_d4rl_medium-v0/data/eval_data.hdf5,1784176802.5048547,source/ice_offline/agent/aspl_c.py,1784018860.2534056,False
base,walker2d_d4rl_medium,walker2d_d4rl_medium,scas_n,train,36.55(L),36.55,1042.77,1.87,2849.70,False,missing_required_step,200000,500000,tmps/evals/base_train/scas_n/walker2d_d4rl_medium-v0/data/eval_data.hdf5,1784808031.0126512,source/ice_offline/agent/scas_n.py,1784703326.2021632,False
base,walker2d_d4rl_medium,walker2d_d4rl_medium,scaspl_n,train,!122.31(t)*,122.31,3484.94,1.87,2849.70,True,ok,500000,500000,tmps/evals/base_train/scaspl_n/walker2d_d4rl_medium-v0/data/eval_data.hdf5,1784294489.4695907,source/ice_offline/agent/scaspl_n.py,1784739867.0986953,True
base,walker2d_d4rl_medium,walker2d_d4rl_medium,scc_n,test,118.77*,118.77,3384.22,1.87,2849.70,True,ok,520000,520000,tmps/evals/base/scc_n/walker2d_d4rl_medium-v0/data/eval_data.hdf5,1784537852.7969043,source/ice_offline/agent/scc_n.py,1783914967.242309,False
base,walker2d_d4rl_expert,walker2d_d4rl_expert,bc,test,94.13*,94.13,4630.89,1.87,4919.36,True,ok,70000,70000,tmps/evals/base/bc/walker2d_d4rl_expert-v0/data/eval_data.hdf5,1783854450.5026128,source/ice_offline/agent/bc.py,1782794022.1788964,False
base,walker2d_d4rl_expert,walker2d_d4rl_expert,td3bc_n,test,92.36*,92.36,4543.85,1.87,4919.36,True,ok,120000,120000,tmps/evals/base/td3bc_n/walker2d_d4rl_expert-v0/data/eval_data.hdf5,1784019194.7350187,source/ice_offline/agent/td3bc_n.py,1784018860.2535148,False
base,walker2d_d4rl_expert,walker2d_d4rl_expert,iql,test,74.91,74.91,3685.40,1.87,4919.36,True,ok,220000,220000,tmps/evals/base/iql/walker2d_d4rl_expert-v0/data/eval_data.hdf5,1783856508.7405689,source/ice_offline/agent/iql.py,1782794022.2878957,False
base,walker2d_d4rl_expert,walker2d_d4rl_expert,cql,test,!6.07,6.07,300.41,1.87,4919.36,True,ok,520000,520000,tmps/evals/base/cql/walker2d_d4rl_expert-v0/data/eval_data.hdf5,1783857524.3496544,source/ice_offline/agent/cql.py,1783915264.2770967,True
base,walker2d_d4rl_expert,walker2d_d4rl_expert,aspl_c,test,85.30,85.30,4196.44,1.87,4919.36,True,ok,520000,520000,tmps/evals/base/aspl_c/walker2d_d4rl_expert-v0/data/eval_data.hdf5,1784177259.500281,source/ice_offline/agent/aspl_c.py,1784018860.2534056,False
base,walker2d_d4rl_expert,walker2d_d4rl_expert,scas_n,train,1.58(L),1.58,79.35,1.87,4919.36,False,missing_required_step,200000,500000,tmps/evals/base_train/scas_n/walker2d_d4rl_expert-v0/data/eval_data.hdf5,1784809531.0575142,source/ice_offline/agent/scas_n.py,1784703326.2021632,False
base,walker2d_d4rl_expert,walker2d_d4rl_expert,scaspl_n,train,!86.77(t),86.77,4268.89,1.87,4919.36,True,ok,500000,500000,tmps/evals/base_train/scaspl_n/walker2d_d4rl_expert-v0/data/eval_data.hdf5,1784301381.4612308,source/ice_offline/agent/scaspl_n.py,1784739867.0986953,True
base,walker2d_d4rl_expert,walker2d_d4rl_expert,scc_n,test,11.18,11.18,551.52,1.87,4919.36,True,ok,520000,520000,tmps/evals/base/scc_n/walker2d_d4rl_expert-v0/data/eval_data.hdf5,1784538057.0126204,source/ice_offline/agent/scc_n.py,1783914967.242309,False
base,walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,bc,test,86.62,86.62,3288.96,1.87,3796.56,True,ok,70000,70000,tmps/evals/base/bc/walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1783854199.4536035,source/ice_offline/agent/bc.py,1782794022.1788964,False
base,walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,td3bc_n,test,107.07*,107.07,4064.67,1.87,3796.56,True,ok,120000,120000,tmps/evals/base/td3bc_n/walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784018948.9194689,source/ice_offline/agent/td3bc_n.py,1784018860.2535148,False
base,walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,iql,test,102.99*,102.99,3910.18,1.87,3796.56,True,ok,220000,220000,tmps/evals/base/iql/walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1783856291.3988876,source/ice_offline/agent/iql.py,1782794022.2878957,False
base,walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,cql,test,!85.52,85.52,3247.20,1.87,3796.56,True,ok,520000,520000,tmps/evals/base/cql/walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1783857477.8139546,source/ice_offline/agent/cql.py,1783915264.2770967,True
base,walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,aspl_c,test,107.18*,107.18,4069.20,1.87,3796.56,True,ok,520000,520000,tmps/evals/base/aspl_c/walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784177022.1221235,source/ice_offline/agent/aspl_c.py,1784018860.2534056,False
base,walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,scas_n,train,23.01(L),23.01,874.98,1.87,3796.56,False,missing_required_step,200000,500000,tmps/evals/base_train/scas_n/walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784808787.0462062,source/ice_offline/agent/scas_n.py,1784703326.2021632,False
base,walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,scaspl_n,train,!83.48(t),83.48,3169.80,1.87,3796.56,True,ok,500000,500000,tmps/evals/base_train/scaspl_n/walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784297792.1327193,source/ice_offline/agent/scaspl_n.py,1784739867.0986953,True
base,walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,scc_n,test,83.68,83.68,3177.19,1.87,3796.56,True,ok,520000,520000,tmps/evals/base/scc_n/walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784538843.241804,source/ice_offline/agent/scc_n.py,1783914967.242309,False
base,walker2d_replay_medium,walker2d_replay_medium,bc,test,23.85,23.85,680.98,1.87,2849.70,True,ok,70000,70000,tmps/evals/base/bc/walker2d_replay_medium-v0/data/eval_data.hdf5,1783854533.027604,source/ice_offline/agent/bc.py,1782794022.1788964,False
base,walker2d_replay_medium,walker2d_replay_medium,td3bc_n,test,102.25,102.25,2913.83,1.87,2849.70,True,ok,120000,120000,tmps/evals/base/td3bc_n/walker2d_replay_medium-v0/data/eval_data.hdf5,1784019403.2167323,source/ice_offline/agent/td3bc_n.py,1784018860.2535148,False
base,walker2d_replay_medium,walker2d_replay_medium,iql,test,68.75,68.75,1959.87,1.87,2849.70,True,ok,220000,220000,tmps/evals/base/iql/walker2d_replay_medium-v0/data/eval_data.hdf5,1783856662.162695,source/ice_offline/agent/iql.py,1782794022.2878957,False
base,walker2d_replay_medium,walker2d_replay_medium,cql,test,!36.20,36.20,1032.81,1.87,2849.70,True,ok,520000,520000,tmps/evals/base/cql/walker2d_replay_medium-v0/data/eval_data.hdf5,1783857722.428424,source/ice_offline/agent/cql.py,1783915264.2770967,True
